,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
29,30.0,Jim Nill,31.0,RW,15,0,2,2,-3,18,0,0,0,0,2.0,0.0,0.0,10,0.0,,,-0.4,0.1,-0.3
30,31.0,Chris McRae,24.0,LW,7,1,0,1,0,45,1,0,0,0,0.0,0.0,0.0,1,100.0,,,-0.1,0.1,0.0
31,32.0,Dean Morton,21.0,D,1,1,0,1,-1,2,1,0,0,0,0.0,0.0,0.0,2,50.0,,,0.1,0.0,0.1
32,33.0,Tim Cheveldae,21.0,G,28,0,1,1,0,2,0,0,0,0,,,,0,,1600.0,57:08,0.0,0.0,4.6
33,34.0,Adam Graves,21.0,LW,13,0,1,1,-5,13,0,0,0,0,1.0,0.0,0.0,10,0.0,,,-0.4,0.0,-0.4
34,35.0,John Mokosak,26.0,D,33,0,1,1,-9,82,0,0,0,0,1.0,0.0,0.0,15,0.0,,,-0.6,0.8,0.3
35,36.0,Greg Stefan,28.0,G,7,0,1,1,0,4,0,0,0,0,,,,0,,359.0,51:14,0.0,0.0,0.3
36,37.0,Peter Dineen,29.0,D,2,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0,,,,0.0,0.1,0.0
37,38.0,Murray Eaves,29.0,C,1,0,0,0,-2,0,0,0,0,0,0.0,0.0,0.0,2,0.0,,,0.0,0.0,-0.1
38,39.0,Chris Kotsopoulos,31.0,D,2,0,0,0,-1,10,0,0,0,0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0
39,40.0,Glenn Merkosky,30.0,C,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,-0.1,0.0,-0.1
40,41.0,Sam St. Laurent,30.0,G,14,0,0,0,0,2,0,0,0,0,,,,0,,607.0,43:20,0.0,0.0,1.8
