,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
19,20.0,Perry Miller,28.0,D,64,1,8.0,9.0,-18,70,1.0,0.0,0.0,0,7,1.0,0.0,54,1.9,,,-0.6,2.7,2.1
20,21.0,Brad Smith,22.0,RW,20,5,2.0,7.0,-12,93,5.0,0.0,0.0,0,1,1.0,0.0,31,16.1,,,0.1,0.0,0.1
21,22.0,Joe Paterson,20.0,LW,38,2,5.0,7.0,4,53,2.0,0.0,0.0,0,5,0.0,0.0,36,5.6,,,-0.9,0.7,-0.2
22,23.0,Pete Mahovlich,34.0,C,24,1,4.0,5.0,-7,26,1.0,0.0,0.0,1,4,0.0,0.0,25,4.0,,,-0.5,0.2,-0.3
23,24.0,Jody Gage,21.0,RW,16,2,2.0,4.0,-10,22,2.0,0.0,0.0,0,2,0.0,0.0,26,7.7,,,-0.2,0.0,-0.2
24,25.0,Dennis Polonich,27.0,RW,32,2,2.0,4.0,-13,77,2.0,0.0,0.0,0,2,0.0,0.0,27,7.4,,,-0.9,0.2,-0.7
25,26.0,Earl Ingarfield,22.0,C,22,2,1.0,3.0,2,16,2.0,0.0,0.0,0,1,0.0,0.0,18,11.1,,,-0.5,0.4,-0.1
26,27.0,Mal Davis,24.0,LW,5,2,0.0,2.0,5,0,2.0,0.0,0.0,0,0,0.0,0.0,12,16.7,,,0.1,0.2,0.3
27,28.0,Greg Joly,26.0,D,17,0,2.0,2.0,-8,10,0.0,0.0,0.0,0,2,0.0,0.0,8,0.0,,,-0.2,0.6,0.3
28,29.0,Rick Smith,32.0,D,11,0,2.0,2.0,-5,6,0.0,0.0,0.0,0,2,0.0,0.0,7,0.0,,,-0.1,0.4,0.3
29,30.0,Gilles Gilbert,31.0,G,48,0,1.0,1.0,0,12,,,,0,1,,,0,,2611.0,54:24,0.0,0.0,6.3
30,31.0,Larry Lozinski,22.0,G,30,0,1.0,1.0,0,0,,,,0,1,,,0,,1454.0,48:29,0.0,0.0,3.0
31,32.0,Tom Bladon,28.0,D,2,0,0.0,0.0,0,2,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.1,0.1
32,33.0,Al Jensen,22.0,G,1,0,0.0,0.0,0,0,,,,0,0,,,0,,60.0,60:00,0.0,0.0,-0.1
33,34.0,Claude Legris,24.0,G,3,0,0.0,0.0,0,0,,,,0,0,,,0,,63.0,21:07,0.0,0.0,0.2
34,35.0,Jim Rutherford,31.0,G,10,0,,,0,0,,,,0,1,,,0,,600.0,59:57,0.0,0.0,1.2
