,Rk,Player,Age,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,OPS,DPS,PS
17,18.0,Murray Craven,18.0,LW,31,4,7,11,4,6,4.0,0.0,0.0,1,6,1.0,0.0,21,19.0,,,-0.1,0.5,0.4
18,19.0,Jim Schoenfeld,30.0,D,57,1,10,11,-13,18,1.0,0.0,0.0,1,8,1.0,1.0,65,1.5,,,-0.3,2.2,1.9
19,20.0,Colin Campbell,30.0,D,53,1,7,8,3,74,1.0,0.0,0.0,0,7,0.0,0.0,29,3.4,,,-0.4,2.9,2.4
20,21.0,Kelly Kisio,23.0,C,15,4,3,7,-2,0,4.0,0.0,0.0,0,3,0.0,0.0,16,25.0,,,0.2,0.1,0.3
21,22.0,Randy Ladouceur,22.0,D,27,0,4,4,-10,16,0.0,0.0,0.0,0,4,0.0,0.0,19,0.0,,,-0.3,0.8,0.6
22,23.0,Joe Paterson,22.0,LW,33,2,1,3,-8,14,2.0,0.0,0.0,1,1,0.0,0.0,18,11.1,,,-0.9,0.2,-0.7
23,24.0,Gilles Gilbert,33.0,G,20,0,3,3,0,4,,,,0,3,,,0,,1136.0,56:49,0.0,0.0,2.1
24,25.0,Bobby Francis,24.0,C,14,2,0,2,-1,0,2.0,0.0,0.0,0,0,0.0,0.0,4,50.0,,,-0.3,0.2,-0.1
25,26.0,Claude Loiselle,19.0,C,18,2,0,2,-14,15,2.0,0.0,0.0,0,0,0.0,0.0,24,8.3,,,-0.4,-0.1,-0.5
26,27.0,Mark Kirton,24.0,C,10,1,1,2,-1,6,1.0,0.0,0.0,0,1,0.0,0.0,15,6.7,,,-0.2,0.1,-0.1
27,28.0,Larry Trader,19.0,D,15,0,2,2,-9,6,0.0,0.0,0.0,0,2,0.0,0.0,7,0.0,,,-0.2,0.3,0.1
28,29.0,Corrado Micalef,21.0,G,34,0,1,1,0,18,,,,0,1,,,0,,1752.0,51:31,0.0,0.0,5.2
29,30.0,Dennis Polonich,29.0,C,11,0,1,1,-4,0,0.0,0.0,0.0,0,1,0.0,0.0,7,0.0,,,-0.4,0.0,-0.3
30,31.0,Bobby Crawford,22.0,RW,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,1,0.0,,,0.0,0.0,0.0
31,32.0,Greg Joly,28.0,D,2,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,3,0.0,,,0.0,0.1,0.1
32,33.0,Jim Rutherford,33.0,G,1,0,0,0,0,0,,,,0,0,,,0,,60.0,60:00,0.0,0.0,-0.1
33,34.0,Brad Smith,24.0,RW,1,0,0,0,-1,0,0.0,0.0,0.0,0,0,0.0,0.0,0,,,,0.0,0.0,-0.1
34,35.0,Ken Solheim,21.0,LW,10,0,0,0,-2,2,0.0,0.0,0.0,0,0,0.0,0.0,5,0.0,,,-0.4,0.1,-0.3
35,36.0,Greg Stefan,21.0,G,35,0,0,0,0,37,,,,0,0,,,0,,1840.0,52:35,0.0,0.0,3.4
